-	*	*	(V*)	*	
-	*	*	(ARG1*	*	
-	*	*	*	*	
-	*	*	*)	*	
-	*	*	*	*	
-	*	*	(ARGM-TMP*	*	
-	*	*	*	(ARG0*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*)	
V	*	*)	*)	(V*)	
-	*)	*	*	*	

-	*	(ARGM-MOD*)	*	*	
-	*	(ARG1*)	(ARG0*)	*	
V	(V*)	*	*	*	
V	*	(V*)	*	*	
-	*	(C-ARG1*	*	*	
V	*	*	(V*)	*	
-	*	*	(ARG1*	*	
-	*	*	*	*	
-	*	*	*)	*	
-	*	*	(ARG3*	*	
-	*	*	*	(ARG0*)	
-	*	*	*	(ARGM-PRD*)	
V	*	*	*	(V*)	
-	*	*	*	(ARGM-DIR*	
-	*	*)	*)	*)	
-	*	*	*	*	

-	(ARGM-DIS*)	*	*	*	
-	(ARG0*)	*	*	*	
-	(ARGM-MOD*)	*	*	*	
V	(V*)	*	*	*	
-	(ARG1*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*)	*	*	*	
-	(ARGM-GOL*	*	*	*	
-	*	(ARG1*)	*	*	
V	*)	(V*)	*	*	
-	(ARGM-ADV*	*	*	*	
-	*	*	(ARG1*)	*	
V	*	*	(V*)	*	
-	*	*	(ARGM-ADV*)	*	
-	*	*	(ARG2*	*	
-	*	*	*	(ARGM-ADJ*)	
V	*)	*	*)	(V*)	
-	*	*	*	*	

-	*	*	*	*	
-	*	(ARGM-LOC*	(ARGM-LOC*	(ARGM-LOC*	
-	*	*)	*)	*)	
-	*	*	*	*	
-	*	(ARG1*)	(ARG1*)	(ARG1*)	
V	(V*)	*	*	*	
V	*	(V*)	*	*	
-	*	*	*	*	
V	*	*	(V*)	*	
-	*	*	*	*	
-	*	*	*	*	
V	*	*	*	(V*)	
-	*	*	*	*	

-	(ARG2*)	*	*	*	
V	(V*)	*	*	*	
-	(ARG1*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
V	*	(V*)	*	*	
-	*	(ARG1*	(ARG0*	*	
-	*	*	*)	*	
V	*	*	(V*)	*	
-	*	*	(ARG1*	*	
-	*	*	*	*	
-	*	*	*)	*	
-	*	*	(ARGM-LOC*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*)	*	
-	*	*	(ARGM-MNR*	*	
-	*	*	*	*	
-	*	*	*	(ARGM-MNR*	
-	*	*	*	*	
-	*	*	*	*)	
V	*)	*)	*)	(V*)	
-	*	*	*	*	

-	(ARGM-TMP*)	*	(ARGM-TMP*	*	
-	(ARG1*	*	*	*	
-	*)	*	*	*	
V	(V*)	*	*	*	
-	(ARG4*	*	*	*	
-	*)	*	*	*	
-	(ARGM-TMP*	*	*	*	
-	*	*	*	*	
V	*	(V*)	*	*	
-	*	(ARG1*	*	*	
-	*	*	*	*	
-	*)	*)	*)	*	
-	*	*	(ARG1*	*	
-	*	*	*	*	
-	*	*	*)	*	
V	*	*	(V*)	*	
-	*	*	(ARG2*	*	
V	*	*	*	(V*)	
-	*	*	*	(ARG1*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*)	
-	*	*	*)	*	

-	*	(ARGM-DIS*)	*	*	
-	*	*	*	*	
-	*	(ARG0*)	(ARG0*)	*	
V	(V*)	*	*	*	
V	*	(V*)	*	*	
-	*	(ARG1*	*	*	
V	*	*	(V*)	*	
-	*	*	(ARG1*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	(ARG1*	
-	*	*	*	*	
-	*	*	*	*)	
-	*	*	*	(ARG0*)	
-	*	*	*	(ARGM-ADV*)	
V	*	*	*)	(V*)	
-	*	*	(ARGM-DIR*)	*	
-	*	*	(ARG3*	*	
-	*	*	*)	*	
-	*	*	(ARGM-PRP*	*	
-	*	*	*	*	
-	*	*)	*)	*	
-	*	*	*	*	

-	(ARG1*)	(ARG1*)	*	*	
V	(V*)	*	*	*	
V	(ARG2*	(V*)	*	*	
-	*	*	*	*	
-	*	*	(ARG1*)	(ARG1*)	
V	*	*	(V*)	*	
V	*	*	(ARG2*)	(V*)	
-	*)	*	*	*	

-	*	(ARG0*)	(ARG0*)	(ARG0*)	
V	(V*)	*	*	*	
V	*	(V*)	*	*	
-	*	*	*	*	
V	*	*	(V*)	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	(ARGM-MOD*)	
-	*	*	*	(ARGM-NEG*)	
V	*	*	*	(V*)	
-	*	*	*	(ARG1*)	
-	*	*	*	(ARGM-LOC*)	
-	*	*	*	*	

-	(ARG0*)	(ARG1*)	*	*	
-	(ARGM-ADV*)	*	*	*	
V	(V*)	*	*	*	
-	(ARG1*	*	*	*	
V	*	(V*)	*	*	
-	*	(ARG2*	*	*	
-	*)	*)	*	*	
-	*	*	*	*	
-	*	*	(ARG1*	(ARG0*	
-	*	*	*	*	
-	*	*	*)	*	
-	*	*	(ARG0*)	*	
V	*	*	(V*)	*)	
V	*	*	*	(V*)	
-	*	*	*	(ARG1*	
-	*	*	*	*)	
-	*	*	*	(ARGM-LOC*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*)	
-	*	*	*	*	

-	(ARG0*)	*	*	*	
V	(V*)	*	*	*	
-	(ARG1*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*)	*	*	*	
-	*	*	*	*	
-	*	*	(ARGM-MNR*)	*	
V	*	(V*)	*	*	
-	*	*	(ARGA*)	*	
V	*	*	(V*)	*	
-	*	*	(ARG0*)	*	
-	*	*	(ARGM-TMP*	*	
V	*	*	*)	(V*)	
-	*	*	*	*	

-	(ARG0*)	*	*	*	
V	(V*)	*	*	*	
-	(ARG1*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*)	*	*	*	
-	*	*	*	*	
-	*	*	(ARGM-MNR*)	*	
V	*	(V*)	*	*	
-	*	*	(ARGA*)	*	
V	*	*	(V*)	*	
-	*	*	(ARG0*)	*	
-	*	*	(ARGM-TMP*	*	
V	*	*	*)	(V*)	
-	*	*	*	*	

-	(ARGM-TMP*)	*	*	(ARGM-TMP*	
-	(ARG0*)	*	*	*	
V	(V*)	*	*	*	
-	(ARG1*	*	*	*	
-	*)	*	*	*	
-	(ARG2*	*	*	*	
V	*	(V*)	*	*	
-	*)	(ARG1*)	*	*)	
-	*	*	*	(ARG1*	
-	*	*	*	*)	
V	*	*	(V*)	*	
V	*	*	*	(V*)	
-	*	*	*	(ARGM-DIR*	
-	*	*	*	*	
-	*	*	*	*)	
-	*	*	*	(ARG2*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*)	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	

-	(ARG1*)	(ARG1*	*	*	
-	(ARG0*)	*	*	*	
-	(ARGM-MOD*)	*	*	*	
V	(V*)	*)	*	*	
V	*	(V*)	*	*	
V	*	(ARG2*	(V*)	*	
-	*	*	(ARG1*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*)	*	
-	*	*	*	*	
V	*	*	*	(V*)	
-	*	*	*	(ARG1*)	
-	*	*	*	(ARGM-MNR*)	
-	*	*	*	(ARGM-MNR*	
-	*	*)	*	*)	
-	*	*	*	*	

-	(ARG0*)	*	*	*	
V	(V*)	*	*	*	
-	(ARG1*	(ARG1*)	*	*	
V	*	(V*)	*	*	
-	*	(ARG2*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*)	*)	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	(ARGM-ADV*)	*	
-	*	*	*	*	
-	*	*	(ARG0*)	*	
V	*	*	(V*)	*	
-	*	*	(ARG1*	*	
-	*	*	*)	*	
-	*	*	(ARGM-PRP*	*	
-	*	*	*	*	
-	*	*	*)	*	
-	*	*	*	*	
-	*	*	(ARGM-PRP*	*	
-	*	*	*	*	
-	*	*	*	(ARG0*)	
-	*	*	*	*	
V	*	*	*	(V*)	
-	*	*	*)	(ARG1*)	
-	*	*	*	*	

-	*	(ARGM-DIS*)	*	*	
-	*	*	*	*	
-	*	(ARGM-TMP*)	*	*	
-	*	*	*	*	
-	*	(ARG0*)	*	*	
V	(V*)	*	*	*	
V	*	(V*)	*	*	
-	*	(ARG1*	*	*	
-	*	*	*	*	
-	*	*	(ARG1*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*)	*	
V	*	*	(V*)	*	
-	*	*	(ARG2*	*	
-	*	*)	*)	*	
-	*	*	*	*	
-	*	(ARG2*	*	*	
-	*	*	*	*	
V	*	*	*	(V*)	
-	*	*	*	*	
-	*	*	*	(ARGM-LOC*	
-	*	*	*	*)	
-	*	*)	*	*	
-	*	*	*	*	

V	(V*)	*	*	*	
-	*	(ARG0*)	*	*	
V	*	(V*)	*	*	
-	*	(ARG1*	(ARG1*)	(ARG1*)	
V	*	*	(V*)	*	
V	*	*	(ARG2*	(V*)	
-	*	*	*	(ARG2*	
-	*	*	*	*	
-	*	*)	*)	*)	
-	*	*	*	*	

-	*	(ARG1*	*	(ARG2*	
-	*	*)	*	*)	
V	(V*)	*	*	*	
V	*	(V*)	*	*	
-	*	(ARG2*	*	*	
V	*	*	(V*)	*	
V	*	*	*	(V*)	
-	*	*	*	(ARG1*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*)	*	*)	
-	*	*	*	*	

-	(ARG0*)	*	*	*	
V	(V*)	*	*	*	
-	(ARG1*	(ARG1*)	*	*	
V	*	(V*)	*	*	
-	*	(ARG2*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*)	*)	*	*	
-	*	*	*	*	
V	*	*	(V*)	*	
-	*	*	*	(ARGM-NEG*)	
V	*	*	*	(V*)	
-	*	*	*	(ARG2*)	
-	*	*	*	(ARG3*	
-	*	*	*	*)	
-	*	*	*	*	

-	(ARG1*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*)	*	*	*	
V	(V*)	*	*	*	
-	(ARG2*	*	*	*	
-	*	(ARG0*)	(ARG0*)	*	
V	*	(V*)	*	*	
-	*	(ARG1*	*	*	
-	*	*)	*	*	
-	*	(ARGM-MNR*	*	*	
-	*	*	*	*	
-	*	*)	*	*	
-	*	(ARG2*	*	*	
-	*	*	*	*	
-	*	*)	*	*	
-	*	*	*	*	
V	*	*	(V*)	*	
-	*	*	(ARG1*)	*	
-	*	*	(ARG2*	*	
-	*	*	*	*	
-	*	*	*)	*	
-	*	*	(ARGM-MNR*	(ARG0*	
-	*	*	*	*	
-	*	*	*	*)	
V	*	*	*	(V*)	
-	*	*	*	(ARG1*	
-	*	*	*	*	
-	*	*	*	*)	
-	*	*	*	(ARGM-LOC*	
-	*)	*	*)	*)	
-	*	*	*	*	

-	(ARG0*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*)	*	*	*	
V	(V*)	*	*	*	
-	(ARG1*	*	*	*	
-	*)	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	(ARGM-TMP*)	(ARGM-TMP*	
-	*	*	(ARG1*)	*	
V	*	(V*)	*	*	
V	*	*	(V*)	*)	
-	*	*	*	(ARG0*	
-	*	*	*	*)	
V	*	*	*	(V*)	
-	*	*	*	(ARG1*)	
-	*	*	*	(ARG2*	
-	*	*	*	*	
-	*	*	*	*)	
-	*	*	*	*	

-	(ARG1*)	*	*	*	
V	(V*)	*	*	*	
-	(ARG2*	*	*	*	
-	*)	*	*	*	
-	(ARGM-ADV*	*	*	*	
-	*	(ARG0*)	*	*	
V	*)	(V*)	*	*	
-	*	*	*	*	
-	*	*	(ARGM-MOD*)	*	
V	*	*	(V*)	*	
-	*	*	(ARG1*	*	
V	*	*	*	(V*)	
-	*	*	*	(ARG1*	
-	*	*	*	*)	
-	*	*	*)	(ARG2*)	
-	*	*	*	*	

-	(ARG1*	(ARG1*	*	*	
-	*)	*)	*	*	
-	(ARGM-ADV*)	*	*	*	
V	(V*)	*	*	*	
-	(C-ARG1*	*	*	*	
V	*	(V*)	*	*	
-	*)	(ARGM-TMP*)	*	*	
-	(ARGM-TMP*	*	(ARGM-TMP*)	(ARGM-TMP*)	
-	*	*	(ARG0*)	(ARG0*)	
V	*	*	(V*)	*	
-	*	*	*	*	
-	*	*	(ARG1*	*	
-	*	*	*)	*	
-	*	*	*	*	
V	*	*	*	(V*)	
-	*	*	*	(ARG1*)	
-	*	*	*	(ARGM-DIR*)	
-	*)	*	*	(ARG2*)	
-	*	*	*	*	

V	(V*)	*	*	*	
-	(ARG1*)	*	*	*	
V	(ARG2*	(V*)	*	*	
-	*	(ARG1*	*	*	
V	*	*	(V*)	*	
-	*	*	(ARG2*)	*	
-	*	*	(ARGM-PRP*	*	
-	*	*	*	(ARGM-ADJ*)	
V	*	*)	*)	(V*)	
-	*)	*	*	*	

-	(ARG0*)	*	*	(ARG1*)	
V	(V*)	*	*	*	
-	(ARG1*	*	*	*	
-	*)	*	*	*	
-	*	*	*	*	
V	*	(V*)	*	*	
-	*	*	*	(ARGM-NEG*)	
V	*	*	(V*)	(ARGM-LVB*)	
-	*	*	(ARGM-PRR*	*	
-	*	*	*	*	
V	*	*	*)	(V*)	
-	*	*	*	*	

-	(ARG0*)	*	*	*	
-	(ARGM-ADV*)	*	*	*	
V	(V*)	*	*	*	
-	(ARG1*	(ARG1*)	*	*	
V	*	(V*)	*	*	
-	*	(ARG2*	*	*	
-	*)	*)	*	*	
-	*	*	(ARGM-ADV*)	*	
V	*	*	(V*)	*	
-	*	*	(ARG2*	*	
V	*	*	*)	(V*)	
-	*	*	(ARG2*	*	
-	*	*	*)	*	
-	*	*	*	*	

-	*	(ARG1*	(ARG0*	*	
V	(V*)	*)	*)	*	
-	*	(ARGM-MOD*)	(ARGM-MOD*)	*	
V	*	(V*)	*	*	
-	*	(ARG2*	(ARGM-EXT*)	*	
V	*	*	(V*)	*	
-	*	*	*	*	
V	*	*	*	(V*)	
-	*	*)	*	*	

V	(V*)	*	*	*	
-	(ARG1*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*)	*	*	*	
-	*	*	*	*	
-	*	(ARG0*)	*	*	
V	*	(V*)	*	*	
-	*	(ARG1*)	(ARG1*)	(ARG1*)	
-	*	(ARG1*	*	*	
V	*	*	(V*)	*	
V	*	*)	(ARG2*)	(V*)	
-	*	*	*	*	

V	(V*)	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	(ARGM-ADV*	
-	*	(ARG0*)	(ARG0*)	*	
V	*	(V*)	*	*	
-	*	(ARG1*	*	*	
V	*	*	(V*)	*	
-	*	*)	(ARG1*)	*)	
-	*	*	*	*	
-	*	*	*	(ARG0*)	
-	*	*	*	(ARGM-ADV*)	
V	*	*	*	(V*)	
-	*	*	*	(ARG1*)	
-	*	*	*	*	

V	(V*)	*	*	*	
-	(ARG1*	*	*	*	
-	*	(ARG1*)	*	*	
V	*	(V*)	*	*	
-	*	(ARG2*	*	*	
-	*)	*)	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	(ARG1*)	(ARG1*	
V	*	*	(V*)	*)	
V	*	*	*	(V*)	
-	*	*	*	(ARG2*)	
-	*	*	*	*	

-	*	*	*	*	
-	*	*	*	*	
V	(V*)	*	*	*	
-	(ARG1*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	(ARGM-ADJ*)	*	*	
V	*)	(V*)	*	*	
-	*	*	*	*	
-	*	*	(ARG1*	(ARG1*	
-	*	*	*)	*)	
-	*	*	(ARGM-MOD*)	(ARGM-MOD*)	
V	*	*	(V*)	*	
V	*	*	(ARG2*)	(V*)	

-	*	(ARG0*)	*	*	
V	(V*)	*	*	*	
-	*	*	*	*	
V	*	(V*)	*	*	
-	*	(ARG1*	*	*	
-	*	*)	*	*	
-	*	(ARGM-LOC*)	*	*	
-	*	*	*	*	
-	*	*	(ARG1*)	(ARG1*)	
V	*	*	(V*)	*	
V	*	*	(ARG2*)	(V*)	

V	(V*)	(ARG1*)	(ARG1*)	*	
-	*	(ARGM-MOD*)	(ARGM-MOD*)	*	
V	*	(V*)	*	*	
-	*	(ARG2*	(ARGM-EXT*	*	
-	*	*	*)	*	
V	*	*	(V*)	*	
-	*	*	*	*	
-	*	*	*	(ARG1*)	
V	*	*	*	(V*)	
-	*	*	*	(ARG2*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*)	*	*)	

-	(ARG0*)	*	*	(ARG0*)	
V	(V*)	*	*	*	
-	(ARG1*	*	*	*	
-	*	(ARGM-MNR*)	*	*	
-	*	*	*	*	
-	*	(ARGM-ADJ*)	*	*	
V	*	(V*)	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	(ARGM-ADJ*)	*	
V	*)	*	(V*)	*	
-	*	*	*	*	
-	*	*	*	(ARGM-MOD*)	
-	*	*	*	(ARGM-ADV*)	
V	*	*	*	(V*)	
-	*	*	*	(ARG1*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*)	
-	*	*	*	(ARGM-TMP*)	
-	*	*	*	*	

-	(ARGM-ADJ*)	*	*	*	
V	(V*)	*	*	*	
-	(ARGM-TMP*)	*	*	*	
-	(ARGM-MNR*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*)	*	*	*	
-	*	*	*	(ARG1*	
-	*	(ARG1*	*	*	
-	*	*	*	*	
-	*	*)	*	*	
V	*	(V*)	*	*	
-	*	(ARG2*	*	*	
-	*	*	*	*	
-	*	*	*	*)	
-	*	*	*	(ARG0*)	
V	*	*	(V*)	*	
-	*	*	*	(ARGM-TMP*)	
V	*	*)	*	(V*)	
-	*	*	*	*	

-	*	*	*	*	
-	*	*	*	*	
-	(ARG0*	(ARG0*	(ARG1*	*	
-	*)	*)	*)	*	
V	(V*)	*	*	*	
V	(ARG1*)	(V*)	*	*	
-	*	*	*	*	
V	*	*	(V*)	*	
-	*	*	(ARGM-TMP*	(ARGM-TMP*	
-	*	*	*	*	
-	*	*	*)	*)	
-	*	*	(ARGM-TMP*	(R-ARGM-TMP*)	
-	*	*	*	*	
V	*	*	*	(V*)	
-	*	*	*	(ARG1*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*)	*)	
-	*	*	*	*	

-	*	*	(ARGM-ADV*	*	
-	(ARG0*)	*	*	*	
V	(V*)	*	*	*	
-	(ARG1*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*)	*	*)	*	
-	*	*	*	*	
V	*	(V*)	*	*	
-	*	*	(ARGM-NEG*)	*	
V	*	*	(V*)	*	
-	*	*	(ARG1*	*	
V	*	*	*	(V*)	
-	*	*	*	(ARG1*	
-	*	*	*	*	
-	*	*	*)	*)	
-	*	*	*	*	

-	*	(ARG0*)	*	*	
V	(V*)	(ARGM-LVB*)	*	*	
-	(ARGM-PRR*	(ARGM-NEG*)	*	*	
V	*	(V*)	*	*	
-	*	(ARG1*	*	(ARG1*	
-	*	*	*	*	
V	*	*	(V*)	*)	
-	*	*	(ARGM-ADJ*	(ARG0*)	
V	*)	*)	*)	(V*)	
-	*	*	*	*	

-	(ARG1*	(ARG1*	(ARG1*	(ARG1*	
-	*)	*)	*)	*)	
V	(V*)	*	*	*	
V	(ARG2*	(V*)	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
V	*	*	(V*)	*	
-	*	*	*	*	
V	*	*	*	(V*)	
-	*)	*	*	*	

-	(ARG1*	(ARG0*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*)	*)	*	*	
V	(V*)	*	*	*	
-	(ARG2*	(ARGM-EXT*)	*	*	
V	*	(V*)	*	*	
-	*	*	(ARG1*)	(ARG1*)	
V	*	*	(V*)	*	
V	*	*	(ARG2*	(V*)	
-	*	*	*	(ARG0*	
-	*	*	*)	*)	
-	*	*	(ARGM-CAU*	(ARG2*	
-	*	*	*)	*)	
-	*)	*	*	*	

-	*	(ARG0*	*	*	
-	(ARGM-MNR*)	*	*	*	
V	(V*)	*)	*	*	
-	*	*	*	*	
V	*	(V*)	*	*	
-	*	(ARG1*	(ARG1*	(ARG1*	
-	*	*	*	*	
-	*	*	*)	*)	
V	*	*	(V*)	*	
-	*	*	(ARG2*	(ARGM-EXT*	
-	*	*	*	*)	
V	*	*)	*)	(V*)	
-	*	*	*	*	

V	(V*)	*	*	*	
-	(ARGM-TMP*	*	*	*	
-	*)	*	*	*	
-	(ARGM-TMP*	*	*	*	
V	*	(V*)	*	*	
-	*	(ARGM-PRP*	*	*	
V	*	*	(V*)	*	
-	*	*	(ARG1*	*	
-	*	*	*	(ARG1*	
-	*	*	*	*)	
V	*	*	*	(V*)	
-	*	*	*	(ARG2*	
-	*)	*)	*)	*)	
-	*	*	*	*	

-	(ARG0*)	*	*	*	
V	(V*)	*	*	*	
-	(ARG1*	(ARG0*)	*	*	
-	*	(ARG1*)	*	*	
V	*)	(V*)	*	*	
-	(ARG2*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	(ARGM-DIR*)	*	
-	*	*	(ARG1*)	*	
V	*	*	(V*)	*	
-	*	*	*	*	
-	*	*	*	(ARG1*)	
-	*	*	*	(ARG1*)	
V	*)	*	*	(V*)	

-	(ARG0*	*	*	(ARG0*	
-	*)	*	*	*)	
V	(V*)	*	*	*	
-	(ARG1*	*	(ARG1*)	*	
-	*	*	(ARG0*)	*	
V	*	(V*)	*	*	
V	*)	*	(V*)	*	
-	*	*	*	*	
V	*	*	*	(V*)	
-	*	*	*	(ARG2*)	
-	*	*	*	(ARG1*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*)	
-	*	*	*	*	

-	*	*	(ARG1*	(ARG1*	
-	*	*	*)	*)	
-	*	*	(ARGM-MOD*)	(ARGM-MOD*)	
V	(V*)	*	(ARGM-LVB*	*	
V	*	(V*)	*)	*	
V	*	(ARGM-PRR*)	(V*)	*	
-	*	*	(C-ARG1*)	*	
-	*	*	*	*	
V	*	*	*	(V*)	
-	*	*	*	(ARG0*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*)	
-	*	*	*	*	

V	(V*)	*	*	*	
-	(ARG1*)	(ARG1*)	*	*	
V	(ARG1*	(V*)	*	*	
-	*	(ARGM-TMP*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*)	*)	*	*	
-	*	*	*	*	
V	*	*	(V*)	*	
-	*	*	*	*	
V	*	*	*	(V*)	
-	*	*	*	(ARG1*	
-	*	*	*	*)	
-	*	*	*	*	
-	*	*	*	*	

-	*	(ARG0*)	(ARG0*)	*	
V	(V*)	*	*	*	
-	*	*	*	*	
V	*	(V*)	*	*	
-	*	(ARG2*	*	*	
-	*	*	*	*	
-	*	*)	*	*	
-	*	(ARG3*	*	*	
V	*	*	(V*)	*	
-	*	*	(ARG1*	*	
-	*	*	*	*	
-	*	*)	*)	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
V	*	*	*	(V*)	
-	*	*	*	*	

-	(ARG0*)	*	(ARG0*)	*	
V	(V*)	*	*	*	
-	(ARG1*	*	*	*	
-	*	(ARG1*)	*	*	
V	*	(V*)	*	*	
-	*)	*	*	*	
-	*	*	*	*	
V	*	*	(V*)	*	
-	*	*	(ARG1*	*	
-	*	*	*	*	
-	*	*	*	(ARG1*	
-	*	*	*	*	
-	*	*	*	*)	
-	*	*	*	(R-ARG1*)	
-	*	*	*	(ARG0*	
-	*	*	*	*)	
V	*	*	*)	(V*)	
-	*	*	*	*	

-	(ARG1*	(ARG1*	*	*	
-	*)	*)	*	*	
V	(V*)	*	*	*	
-	(ARG2*	(ARGM-EXT*)	*	*	
V	*	(V*)	*	*	
-	*	*	*	*	
-	*	*	(ARG1*	(ARG1*	
-	*	*	*)	*)	
V	*	*	(V*)	*	
V	*	*	(ARG2*)	(V*)	
-	*)	*	*	*	

-	*	(ARG0*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	(ARG2*	*	*	*	
-	*)	*	*	*	
V	(V*)	*)	*	*	
V	*	(V*)	*	*	
-	*	(ARG1*	(ARG1*)	(ARG0*	
V	*	*)	(V*)	*)	
-	*	(ARG1*	*	(ARGM-EXT*)	
V	*	*)	*	(V*)	
-	*	*	*	*	

V	(V*)	*	*	*	
-	(ARG1*	*	*	*	
-	*	*	*	*	
-	*)	*	*	*	
-	(ARG0*	*	*	*	
V	*	(V*)	*	*	
-	*	(ARG2*	*	*	
-	*)	*)	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	(ARG0*)	
V	*	*	(V*)	*	
-	*	*	*	(ARGM-NEG*)	
V	*	*	*	(V*)	
-	*	*	*	(ARG1*)	
-	*	*	*	*	

-	(ARG1*)	*	*	(ARGM-LOC*	
V	(V*)	*	*	*	
-	(ARG2*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
V	*	(V*)	*	*	
-	*	(ARG1*)	(ARG1*)	*	
V	*	(ARG1*)	(V*)	*)	
-	*	*	*	*	
V	*	*	*	(V*)	
-	*)	*	*	*	

-	(ARG1*)	*	(ARG1*	*	
V	(V*)	*	*	*	
-	(ARG2*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*)	*	
-	*	*	(ARG0*)	*	
V	*	(V*)	*	*	
-	*	*	(ARGM-TMP*)	*	
V	*	*	(V*)	*	
-	*	*	*	*	
-	*	*	*	(ARG0*)	
-	*	*	*	(ARGM-MOD*)	
-	*	*	*	(ARGM-EXT*)	
V	*	*	*	(V*)	
-	*	*	*	(ARG1*)	
-	*)	*	*	*	

-	(ARG0*	(ARG1*	*	*	
-	*)	*)	*	*	
-	(ARGM-ADV*)	(ARGM-ADV*)	*	*	
V	(V*)	*	*	*	
V	(ARG1*)	(V*)	*	*	
-	(ARGM-LOC*)	(ARGM-LOC*)	*	*	
-	*	*	*	*	
-	*	*	(ARG1*)	(ARG1*)	
V	*	*	(V*)	*	
-	*	*	(ARG2*	(ARGM-EXT*)	
V	*	*	*)	(V*)	
-	*	*	*	*	

V	(V*)	*	*	*	
-	*	(ARGM-NEG*)	*	*	
V	*	(V*)	*	*	
-	*	(ARG4*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*	*	*	
-	*	*)	*	*	
-	*	*	*	*	
-	*	*	(ARG1*)	(ARG1*)	
V	*	*	(V*)	*	
V	*	*	(ARG2*)	(V*)	
-	*	*	*	*	

-	(ARG1*	(ARG1*	*	*	
